file_name,Тип документа,Сценарий,Автор (почерк),Отправитель,Получатель,Дата,Место,Тема,Количество полей
01320_L.tif,Рукописное письмо,Запрос информации,GIROUD Sylvie,Sylvie GIROUD,CAF,07/12/2006,Froideterre,Objet :\ndemande de rendez-vous\navec conseiller,7
01318_L.tif,Рукописное письмо,Управление страховым случаем,BARDON Pascale,BARDON Pascale,BAAF Assurances,06/12/2006,Lutter,,8
01323_L.tif,Рукописное письмо,Запрос информации,METAYER Isabelle,Mme Metayer Isabelle,"Quotidien ""Le Pain""",08/12/2006,Augny,objet: demande de ¤{precisions/précisions}¤ sur ma dernière facture,8
01322_L.tif,Рукописное письмо,Закрытие счёта,FISCHER Emmanuelle,Emmanuelle Fischer,MANIF Assurances,,,Objet : résiliation d'assurance habitation.,6
01319_L.tif,Рукописное письмо,Закрытие счёта,PRUVOT Eliane,Eliane PRUVOT,Banque Débit Lyonnais,30/12/2006,Rognac,Objet : fermeture de compte bancaire,7
01340_L.tif,Рукописное письмо,Открытие счёта,CHESNEL Delphine,Delphine CHESNEL,"""Fleurs et Merguez""",06/12/2006,Trieux,Objet : ouverture de compte pour abonnement,7
01343_L.tif,Рукописное письмо,Изменение персональных данных,BARGE Arlette,MME BADGE ARLETTE,,08/12/2006,Zinswiller,,5
01341_L.tif,Рукописное письмо,Изменение персональных данных,POIX Huguette,Poix Huguette,BAAF assurances,08/12/2006,Plouezec,Objet : Changement de coordonées,7
01330_L.tif,Рукописное письмо,Изменение персональных данных,BERTHOU Christian,BERTHOU Christian,France Telephone,08/12/2006,,Objet : nouvelles coordonnées\npostales,8
01332_L.tif,Рукописное письмо,Запрос информации,RIGAUD Jacques,RIGAUD Jacques,MANIF Assurances,,,,5
01336_L.tif,Рукописное письмо,Изменение контракта / заказа,RIGAUD Jacques,RIGAUD Jacques,Banque Société Géniale,,,,5
01344_L.tif,Рукописное письмо,Изменение контракта / заказа,SOREL Edouard,Sorel Edouard,Trésorerie des impots,,,,5
01346_L.tif,Рукописное письмо,Изменение персональных данных,KOCH Aurelie,Aurélie KOCH,La Reboute,07/12/2006,Charmois l'orgeuilleux,Objet : Nouvelles coordonnées bancaires,7
01338_L.tif,Рукописное письмо,Запрос информации,GARCIA Alexandra,GARCIA Alexandra,NAIF Assurances,,,Objet : demande d'information,6
01339_L.tif,Рукописное письмо,Изменение контракта / заказа,MATHIEU Claude,Claude MATHIEU,Banque Débit Lyonnais,07/12/2006,Vitry sur Orne,Obj : Diminuer mes versements sur mon PEL,7
01342_L.tif,Рукописное письмо,Трудности с денежным переводом,MARY Jordan,Mary Jordan,EDF,,,,6
01345_L.tif,Рукописное письмо,Трудности с денежным переводом,BUFFARD Sephora,Buffard Sephora,Service Recouvrement,,,,4
01335_L.tif,Рукописное письмо,Запрос информации,RICARD Dominique,Dominique RICARD,Banque Sté Géniale,14/12/2006,,,7
01334_L.tif,Рукописное письмо,Открытие счёта,STARCK Monique,Monique STARCK,"Bimestriel ""Charité Bushido""",13/12/2006,Rambervillers,Objet : Abonnement,7
01329_L.tif,Рукописное письмо,Запрос информации,LE BAIL Sandra,LE BAIL Sandra,ANPE,08/12/2006,Albestroff,objet : Horaires,7
01331_L.tif,Рукописное письмо,Управление страховым случаем,RICARD Dominique,Dominique RICARD,BAAF Assurances,09/12/2006,,,8
01337_L.tif,Рукописное письмо,Изменение контракта / заказа,STARCK Monique,Monique STARCK,La Reboute,14/12/2006,Rambervillers,Objet : Modification de commande - BWGKC82,7
01333_L.tif,Рукописное письмо,Изменение контракта / заказа,PIETTE Jean-philippe,PIETTE Jean-Philippe,Les 3 Suifs,04/12/2006,Frolois,Objet : Changement concernant la dernière commande,8
01351_L.tif,Рукописное письмо,Изменение контракта / заказа,NICOT Hakim,Hakim NICOT,La Reboute,05/12/2006,Elvange,Objet : Commande de trois paires de chaussettes,7
01347_L.tif,Рукописное письмо,Трудности с денежным переводом,FABBRI Jocelyne,Jocelyne FABBRI,GDF,09/12/2006,Domgermain,Objet : demande d'échelonnement de paiement,7
00916_L.tif,Рукописное письмо,Претензия,ADELINE Jessy,JESSY ADELINE,Les 3 Suifs,,,Objet : demande de remboursement,7
00914_L.tif,Рукописное письмо,Запрос информации,SCHMIT Daniele,Danièle SCHMIT,MANIF Assurances,11/11/2006,Dauendorf,,7
00915_L.tif,Рукописное письмо,Безответное почтовое письмо,BIDET Nancy,BIDET NANCY,,14/11/2006,Ritzing,objet : relance de courrier sans réponse,6
00918_L.tif,Рукописное письмо,Изменение персональных данных,LONGUET Gerard,Gérard LONGUET,CAF\nCaisse d'allocations Familiales,14/11/2006,Zinswiller,Objet : nouvelle situation ¤{familliale/familiale¤{,7
00917_L.tif,Рукописное письмо,Управление страховым случаем,HONORE Philippe,HONORE Philippe,Manif Assurances,,,Objet : Gestion de sinistre,6
00919_L.tif,Рукописное письмо,Претензия,RIAHI Nadine,Nadine Riahi,POLICE NATIONALE,14/11/2006,Chilly Mazarin,,6
00922_L.tif,Рукописное письмо,Изменение персональных данных,RUSSO Leila,Leïla RUSSO,"Bimestriel ""Charité Bushido""",14/11/2006,Osthoffen,objet : changement d'adresse.,7
00923_L.tif,Рукописное письмо,Запрос информации,DESJARDINS Daniele,Desjardins Danièle,BAAF Assurances,13/11/2006,,Objet : Demande information.\nRéf Clt : ZWKSP79,7
00920_L.tif,Рукописное письмо,Безответное почтовое письмо,LOUSTALOT Loic,LOUSTALOT Loïc,BMP - Banque Mutuelle de Paris,,,,6
00921_L.tif,Рукописное письмо,Изменение контракта / заказа,BLONDELLE Martine,Martine BLONDELLE,Les 3 Suifs,12/11/2006,,,7
00924_L.tif,Рукописное письмо,Изменение контракта / заказа,PELLERIN Sonia,PELLERIN Sonia,LA REBOUTE,08/11/2006,,Catégorie de scénario : Modification du contrat/commande\nObjet : Augmentation (x2) des quantités de chaussettes commandées\nComplément : aucun,8
00927_L.tif,Рукописное письмо,Запрос информации,DELGADO Patrick,DELGADO Patrick,BAAF Assurances,13/11/2006,St Anne,OBJET : Demande de documentation concernant les contrats\nd'assurance habitation,7
00928_L.tif,Рукописное письмо,Изменение контракта / заказа,JOSSE Corinne,Corinne JOSSE,La Reboute,,,Objet : Commande d'un lot de cinquante CD\nvierges.,6
00925_L.tif,Рукописное письмо,Закрытие счёта,FRIANT Maryvonne,Maryvonne FRIANT,Banque Société Géniale,15/11/2006,Xonrupt Longemer,Objet : fermeture de compte - référence : JNMKH58,7
00926_L.tif,Рукописное письмо,Изменение контракта / заказа,CHARBONNIER Virginie,Virginie CHARBONNIER,Banque Société Géniale,,,,6
00933_L.tif,Рукописное письмо,Управление страховым случаем,CUNY Richard,CUNY Richard,NAIF Assurances,14/11/2006,RIEDWIHR,Objet : Demande de prise en charge\nde mon Assurance habitation.,7
00931_L.tif,Рукописное письмо,Запрос информации,BERTHOU Christian,BERTHOU Christian,BOF telecom,15/11/2006,,Objet : demande de catalogue,7
00929_L.tif,Рукописное письмо,Изменение контракта / заказа,PERON Fabrice,Fabrice PERON,Les 3 Suifs,08/11/2006,,objet : Commande d'un lot de cinquante CD vierges (référence\ndu produit : 010-25-CDV),7
00932_L.tif,Рукописное письмо,Изменение контракта / заказа,CHEVALLIER Frederic,CHEVALLIER Frederic,BMP - Banque Mutuelle de Paris,13/11/2006,,Objet : Diminution versement PEL,8
00930_L.tif,Рукописное письмо,Трудности с денежным переводом,PLUQUET Christine,Pluquet Christine,Univers Sale Mobile,,,,5
00935_L.tif,Рукописное письмо,Безответное почтовое письмо,OUVRARD Karine,OUVRARD Karine,Mairie,05/06/2006,St Cezaire sur Signe,Objet : Demande d'information du mois dernier restée sans effet,7
00934_L.tif,Рукописное письмо,Безответное почтовое письмо,PAYET Rachel,PAYET Rachel,CPAM\n(Caisse Primaire d'Assurance Maladie),15/11/2006,Beyren les Sierck,Objet : relance courrier restée sans réponse à ce jour,7
00938_L.tif,Рукописное письмо,Трудности с денежным переводом,LEROY Maryline,Leroy Maryline,,,,,4
00940_L.tif,Рукописное письмо,Управление страховым случаем,LE TALLEC Francois,LE TALLEC François,NNA Assurances,,,,5
00937_L.tif,Рукописное письмо,Изменение персональных данных,LEPLAT Lisa,Leplat Lisa,Trésorerie des impôts,04/11/2006,,,6
00936_L.tif,Рукописное письмо,Управление страховым случаем,ACHOUR Suzanne,ACHOUR Suzanne,NNA Assurances,,,Objet : Demande de couverture au titre de responsabilité\ncivile pour un accident,6
00939_L.tif,Рукописное письмо,Изменение контракта / заказа,DUPREZ Eva,Eva DUPREZ,Les 3 Suifs,13/11/2006,Vittel,Objet :\ncommande chaussettes,8
00941_L.tif,Рукописное письмо,Изменение контракта / заказа,GUICHARD Maeva,GUICHARD Maeva,TRESORERIE des IMPOTS,12/11/2006,Verny,,6
00943_L.tif,Рукописное письмо,Изменение контракта / заказа,PERROT Michael,Michael Perrot,Débit Lyonnais,15/11/2006,Ferdrupt,Objet : commande d'actions boursières\nRéf. : UUZLA61,7
00942_L.tif,Рукописное письмо,Безответное почтовое письмо,DESGRANGES Clement,Desgranges Clément,France téléphone,,,,5
00944_L.tif,Рукописное письмо,Безответное почтовое письмо,CAZENAVE Marie,Marie Cazenar,BAAF Assurances,10/11/2006,Ammerzwiller,Objet : demande de résiliation\nd'un contrat d'assurance,9
00945_L.tif,Рукописное письмо,Изменение контракта / заказа,LY Chantal,LY Chantal,BMP - Banque\nMutuelle de Paris,14/11/2006,,,10
00947_L.tif,Рукописное письмо,Изменение персональных данных,BARBAUD Emilie,BARBAUD Emilie,Assedic-Assurance Chômage,11/11/2006,La Maxe,,7
00949_L.tif,Рукописное письмо,Изменение контракта / заказа,BAUER Pauline,BAUER Pauline,Banque Société Géniale,16/11/2006,Allenjoie,Objet : modification de contrat\nRef client : XWEMJ08,7
00946_L.tif,Рукописное письмо,Управление страховым случаем,PINTO Magali,Magali PINTO,MANIF Assurances,14/11/2006,BOERSCH,Objet : savoir où en est l'expertise de mon véhicule,8
00948_L.tif,Рукописное письмо,Претензия,PALACIOS Armelle,Armelle Palacios,Mairie,13/10/2006,,Objet : Réclamation pour nuisances sonores,7
00956_L.tif,Рукописное письмо,Управление страховым случаем,TELLIER Gary,Gary TELLIER,NAIF Assurances,18/11/2004,Charmois,,7
00954_L.tif,Рукописное письмо,Изменение контракта / заказа,BURGUN Ernest,Burgun Ernest,Banque débit Lyonnais,16/11/2006,Villersexel,,6
00950_L.tif,Рукописное письмо,Изменение контракта / заказа,AUPETIT Muriel,AUPETIT Muriel,Les 3 Suifs,17/11/2006,,Objet = Annulation de Commande.,8
00952_L.tif,Рукописное письмо,Безответное почтовое письмо,BICHET Naima,BICHET Naima,"Bimestriel ""Charité Bushido""",16/11/2006,,,6
00953_L.tif,Рукописное письмо,Изменение контракта / заказа,OLIVE Bernard,Bernard OLIVO,Banque Crédit Populaire,16/11/2006,St Anne d'Evenos,Objet : Versement sur Plan Epargne Logement,9
00951_L.tif,Рукописное письмо,Претензия,DE OLIVEIRA Michele,Michèle DE OLIVEIRA,Les 3 Suifs,16/11/2006,Joudreville,objet : réclamation,7
00955_L.tif,Рукописное письмо,Изменение персональных данных,GIROUD Sylvie,Sylvie GIROUD,LA REBOUTE,15/11/2006,Froideterre,objet :\nNouvelles coordonnées bancaires,7
00959_L.tif,Рукописное письмо,Изменение персональных данных,MARTEL Danielle,Danielle MARTEL,EDF,05/10/2006,Montbronn,objet changement de\ndonnées personnelles,9
00962_L.tif,Рукописное письмо,Запрос информации,PIETTE Jean-philippe,PIETTE Jean-Philippe,NNA Assurances,20/11/2006,,,6
00957_L.tif,Рукописное письмо,Безответное почтовое письмо,JOUANNE Myriam,Myriam JOUANNE,NNA Assurances,15/11/2006,Gripport,,7
00961_L.tif,Рукописное письмо,Закрытие счёта,OLIVER Joel,OLIVER Joel,Monsieur / Madame le Directeur,,,,3
